system_id,system_name,system_class_code,system_class,organization_code,organization,system_field_code,system_field,architecture_code,architecture,reduction_code,reduction,pf_code,pf,year
A003338,歳入金連携システム,030,情報処理システム,N1,財務省,110,その他業務系システム,700,その他,001,非該当,001,非該当,2015
A003349,財務省行政情報化LANシステム,010,府省内ＬＡＮ,N1,財務省,,,,,004,吸収統合,001,非該当,2015
A003350,財務省行政情報化LAN等オペレーションルームのセキュリティシステム,030,情報処理システム,N1,財務省,090,施設管理系システム,700,その他,001,非該当,001,非該当,2015
A003361,健康管理システム（大臣官房会計課）,030,情報処理システム,N1,財務省,110,その他業務系システム,700,その他,001,非該当,001,非該当,2015
A003372,入庁者受付システム,030,情報処理システム,N1,財務省,090,施設管理系システム,030,Webサーバ型,001,非該当,001,非該当,2015
A003383,国家公務員カード等及び入退館管理システム,030,情報処理システム,N1,財務省,090,施設管理系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2015
A003383,国家公務員カード等及び入退館管理システム,030,情報処理システム,N1,財務省,090,施設管理系システム,030,Webサーバ型,003,統合廃止,001,非該当,2015
A003408,財務省本庁舎及び中央合同庁舎第４号館共用会議室予約システム,030,情報処理システム,N1,財務省,090,施設管理系システム,030,Webサーバ型,001,非該当,002,全部移行,2015
A003419,資金前渡官吏システム（大臣官房会計課）,030,情報処理システム,N1,財務省,010,内部管理業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,005,単純縮小,001,非該当,2015
A003431,財務局行政情報化LANシステム,010,府省内ＬＡＮ,N1,財務省,,,,,004,吸収統合,001,非該当,2015
A003442,財務局ホームページ,030,情報処理システム,N1,財務省,020,情報提供系システム,040,外部サービス利用型,004,吸収統合,002,全部移行,2015
A003453,出張旅費システム,030,情報処理システム,N1,財務省,010,内部管理業務系システム,050,共通システム基盤利用型,003,統合廃止,001,非該当,2015
A003453,出張旅費システム,030,情報処理システム,N1,財務省,010,内部管理業務系システム,030,Webサーバ型,003,統合廃止,001,非該当,2015
A003453,出張旅費システム,030,情報処理システム,N1,財務省,010,内部管理業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2015
A003464,関東財務局在席表示システム,030,情報処理システム,N1,財務省,700,その他,030,Webサーバ型,003,統合廃止,001,非該当,2015
A003501,財務局給与計算システム報告書データ管理システム,030,情報処理システム,N1,財務省,010,内部管理業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2015
A003512,近財ふぉーらむ,010,府省内ＬＡＮ,N1,財務省,020,情報提供系システム,030,Webサーバ型,003,統合廃止,001,非該当,2015
A003523,法定外公共物図面管理システム,030,情報処理システム,N1,財務省,040,蓄積検索系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2015
A003534,財務局ICカード発行管理システム,030,情報処理システム,N1,財務省,010,内部管理業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,003,統合廃止,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,090,施設管理系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,090,施設管理系システム,030,Webサーバ型,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,700,その他,030,Webサーバ型,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,700,その他,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,110,その他業務系システム,050,共通システム基盤利用型,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,090,施設管理系システム,050,共通システム基盤利用型,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,110,その他業務系システム,030,Webサーバ型,001,非該当,001,非該当,2015
A003545,入退館管理システム（財務局）,030,情報処理システム,N1,財務省,700,その他,050,共通システム基盤利用型,001,非該当,001,非該当,2015
A003567,財務局コンテンツマネジメントシステム,030,情報処理システム,N1,財務省,020,情報提供系システム,030,Webサーバ型,003,統合廃止,001,非該当,2015
A003567,財務局コンテンツマネジメントシステム,030,情報処理システム,N1,財務省,020,情報提供系システム,040,外部サービス利用型,003,統合廃止,001,非該当,2015
A003578,主要経済指標システム,010,府省内ＬＡＮ,N1,財務省,040,蓄積検索系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2015
A003589,予算編成支援システム,030,情報処理システム,N1,財務省,110,その他業務系システム,020,クライアントサーバ型（Ｗｅｂサーバ型を除く。）,001,非該当,001,非該当,2015
A003589,予算編成支援システム,030,情報処理システム,N1,財務省,110,その他業務系システム,030,Webサーバ型,001,非該当,001,非該当,2015
